date of death,article id,type of article,headline
2006-03-04,4fd254818eb7c8105d7fb651,Obituary; Biography,"Barbara Guest, 85, Pioneering Poet of the New York School"
2006-03-04,4fd267178eb7c8105d81c769,Obituary; Biography,"Harry Browne -- Presidential Candidate, 72"
2006-03-04,4fd287978eb7c8105d859466,Obituary; Biography,"Rev. Earl Stallings, 89, Pastor Praised by Jailed Dr. King"
2006-03-04,4fd26aad8eb7c8105d821fa5,Obituary; Biography,"Henry M. Morris, 87, Dies; A Theorist of Creationism"
2006-03-05,4fd254818eb7c8105d7fb683,Obituary; Biography,"Walerian Borowczyk, Surrealist Auteur, Dies at 82"
2006-03-06,4fd251e78eb7c8105d7f7161,Obituary; Biography,"Machteld J. Mellink, 88, Archaeologist"
2006-03-06,4fd2ab7c8eb7c8105d898367,Obituary; Biography,"Harold Ostroff, Builder, 82; Shaped Co-ops In New York"
2006-03-06,4fd24fdb8eb7c8105d7f3245,Obituary; Biography,"Seymour Furman, 74, Dies; Improved Pacemaker Implants"
2006-03-06,4fd24fdb8eb7c8105d7f3244,Obituary; Biography,"Frank Little, 69, Met Tenor and Educator"
2006-03-07,4fd250968eb7c8105d7f3ec2,Obituary; Biography,"Eathon G. Hall Jr., 40, Museum Curator"
2006-03-07,4fd254818eb7c8105d7fb6ad,Review,Making Sure That the Gone Are Never Really Forgotten
2006-03-07,4fd250978eb7c8105d7f3ec5,Obituary; Biography,"Kirby Puckett, a Hall of Fame Outfielder, Is Dead at 45"
2006-03-07,4fd250968eb7c8105d7f3ebb,Obituary; Biography,"Philip H. Coombs, 90, U.S. Diplomat With a Novel Agenda"
2006-03-07,4fd2ab7c8eb7c8105d89838f,Obituary; Biography,"Francis Forster, 94, Doctor Who Helped Treat Eisenhower"
2006-03-08,4fd2693c8eb7c8105d820213,Obituary; Biography,"Dana Reeve, 44, Devoted Caretaker and Advocate, Is Dead"
2006-03-08,4fd2693c8eb7c8105d820212,Obituary; Biography,"Ali Farka Touré, Grammy-Winning Musician of West Africa"
2006-03-08,4fd2ab7c8eb7c8105d8983b6,Obituary; Biography,"Gordon Parks, Photojournalist Who Showed Dignity Amid Oppression, Dies at 93"
2006-03-09,4fd250978eb7c8105d7f3f07,Obituary; Biography,"Rodney Strong, 78, Professional Dancer Turned Pioneering California Vintner"
2006-03-09,4fd2693c8eb7c8105d82022a,Obituary; Biography,"Richard Kuklinski, 70, a Killer Of Many People and Many Ways"
2006-03-09,4fd250978eb7c8105d7f3f06,Obituary; Biography,"Tsegaye Gabre-Medhin Dies; Ethiopian Poet Laureate, 69"
2006-03-09,4fd267188eb7c8105d81c7f2,Obituary; Biography,"Robert J. Dryfoos, 63, Former Councilman"
2006-03-10,52b8a8c538f0d86bcb2a677f,Obituary; Biography,"Mortimo Planno, 85, a Rastafarian Leader"
2006-03-10,4fd24fdb8eb7c8105d7f3284,Obituary; Biography,"Garrett Scott, 37; Directed Award-Winning Documentary"
2006-03-10,4fd254818eb7c8105d7fb6fd,Obituary; Biography,"Joseph H. Gardner, 78, Is Dead; Developer Saw Gold in Industrial Lofts"
2006-03-10,4fd2782f8eb7c8105d839e4d,Obituary; Biography,"John T. Kramer, 68, a Scholar Who Helped Shape Poverty Laws"
2006-03-11,4fd2aec08eb7c8105d89cc43,Obituary; Biography,"John Profumo, 91, Dies; Focus of Scandal"
2006-03-11,4fd254818eb7c8105d7fb712,Obituary; Biography,"Willy Frank, 80, Proselytizer For New York State Wines"
2006-03-11,4fd267188eb7c8105d81c826,Obituary; Biography,"Anna Moffo, 73, a Star at the Met Opera"
2006-03-12,4fd2782f8eb7c8105d839e87,An Appraisal,"To His Death in Jail, Milosevic Exalted Image of Serb Suffering"
2006-03-12,4fd250978eb7c8105d7f3fb6,Obituary; Biography,"Slobodan Milosevic, 64, Former Yugoslav Leader Accused of War Crimes, Dies"
2006-03-12,4fd287988eb7c8105d8594d2,Review,Dying to Appear
2006-03-13,4fd24fdb8eb7c8105d7f32d5,Obituary; Biography,"Gilbert Y. Steiner, 81, Author And Theorist on Welfare Issues"
2006-03-13,4fd2ab7f8eb7c8105d89849a,Obituary; Biography,"Anna Marly, 88, Dies; Inspired French Resistance in Song"
2006-03-13,4fd2ab7f8eb7c8105d89849c,Obituary; Biography,"Bernie Geoffrion, 75; Popularized the Slap Shot"
2006-03-14,4fd267188eb7c8105d81c87f,Obituary; Biography,"Dominic J. Baranello, 83, Power Among New York Democrats"
2006-03-14,4fd251e88eb7c8105d7f7205,Obituary; Biography,"Maureen Stapleton, an Actress Honored for Her Powerful, Fiery Presence, Dies at 80"
2006-03-15,4fd250988eb7c8105d7f4011,Obituary; Biography,"Lennart Meri, 76, of Estonia; President, Filmmaker, Writer"
2006-03-15,4fd2693d8eb7c8105d82029c,Obituary; Biography,"Andrall E. Pearson, 80, Pepsi Executive Who Led a Spinoff"
2006-03-15,4fd254828eb7c8105d7fb79b,Obituary; Biography,"John Falotico, Detective Who Arrested Berkowitz, Dies at 82"
2006-03-16,4fd26aaf8eb7c8105d82218d,Obituary; Biography,"Robert C. Baker, 84, Is Dead; Reshaped Chicken Dinner"
2006-03-16,4fd254828eb7c8105d7fb7b1,Obituary; Biography,"Dr. Joseph H. Burchenal, 93; Devised Cancer-Drug Therapy"
2006-03-16,4fd2aec08eb7c8105d89cc7a,Obituary; Biography,"Bill Cardoso, 68, Editor Who Coined 'Gonzo'"
2006-03-16,4fd2ab808eb7c8105d89850a,Obituary; Biography,"Nick Barone, 79, Heavyweight Contender"
2006-03-17,4fd287998eb7c8105d859521,Obituary; Biography,"Peter Halasz, 62, Playwright; Staged His Funeral as Theater"
2006-03-17,4fd250988eb7c8105d7f4057,Obituary; Biography,"René Lasserre, Noted Restaurateur in Paris, Dies at 93"
2006-03-18,4fd250988eb7c8105d7f4078,Obituary; Biography,"John Wilde, 86, Painter Of Surreal Comic Images"
2006-03-18,4fd250988eb7c8105d7f4075,Obituary; Biography,"John McFall, 88, Representative Tied to Bribery Scandal in 1970's"
2006-03-18,4fd250988eb7c8105d7f4076,Obituary; Biography,"K. Leroy Irvis, First Black Chosen As Speaker of Pennsylvania House"
2006-03-18,4fd251e88eb7c8105d7f7250,Obituary; Biography,"Ray Meyer, 92, Who Built DePaul Basketball, Dies"
2006-03-19,4fd287998eb7c8105d85954f,Obituary; Biography,"John Reynolds Gardiner, 61, Author of Children's Books"
2006-03-19,4fd26ab08eb7c8105d82222b,Obituary; Biography,"Madeleine P. Cosman, 68, Medieval Expert, Dies"
2006-03-19,4fd26ab08eb7c8105d82222e,Obituary; Biography,"Oleg Cassini, Designer for the Stars and Jacqueline Kennedy, Dies at 92"
2006-03-19,4fd2693d8eb7c8105d8202e4,Obituary; Biography,"G. William Miller, 81, Former Chairman of Federal Reserve and Treasury Secretary"
2006-03-20,4fd267198eb7c8105d81c914,Obituary; Biography,"Glenn A. Olds, 85, Ex-Kent State Head"
2006-03-20,4fd2ab808eb7c8105d8985d6,Obituary; Biography,"E. Russell Alexander, 77, Public Health Expert"
2006-03-20,4fd2ab808eb7c8105d8985d8,Obituary; Biography,"Herb Tobman, 81, Casino Operator"
2006-03-20,4fd254838eb7c8105d7fb82e,Obituary; Biography,"Bill Beutel, 75, Longtime Anchor of 'Eyewitness News' in New York"
2006-03-20,4fd251e88eb7c8105d7f728b,Obituary; Biography,"Dr. Lawrence M. Brass, 49, Leader in Research on Stroke"
2006-03-20,4fd26ab08eb7c8105d822250,Obituary; Biography,"Andrew Sherratt, 59; Studied Animal Husbandry"
2006-03-20,4fd26ab08eb7c8105d822252,Obituary; Biography,"Luna Leopold, River Researcher, Is Dead at 90"
2006-03-20,4fd250998eb7c8105d7f40ef,Obituary; Biography,"G. William Miller, 81, Former Top Economic Official, Dies"
2006-03-20,4fd2693d8eb7c8105d8202ea,Obituary; Biography,"O. Milton Gossett, 80, Adman Who Helped Globalize Industry"
2006-03-21,4fd287998eb7c8105d859566,Obituary; Biography,"Marc Moret, 83, Swiss Drug Executive"
2006-03-21,4fd2ab808eb7c8105d8985f3,Obituary; Biography,"Joseph Bova, 81, Actor With Flair for Comedy"
2006-03-21,4fd254838eb7c8105d7fb845,Obituary; Biography,"Richard K. Root, 68, Educator And Epidemiologist, Is Dead"
2006-03-21,4fd267198eb7c8105d81c924,Obituary; Biography,"Narvin Kimball, 97, a Founder Of Preservation Hall Jazz Band"
2006-03-22,4fd254838eb7c8105d7fb861,Obituary; Biography,"Professor X, 49, Hip-Hop Activist And Member of the Group X-Clan"
2006-03-22,4fd287998eb7c8105d859575,Obituary; Biography,"James Freedman, Former Dartmouth President, Dies at 70"
2006-03-22,4fd26ab08eb7c8105d822287,Obituary; Biography,"Charles Newman, 67, Writer And Literary Journal Editor"
2006-03-23,4fd287998eb7c8105d85958b,Obituary; Biography,"Bernard Lacoste, Executive And Fashion Entrepreneur, 74"
2006-03-23,4fd251e98eb7c8105d7f72c1,Obituary; Biography,"Reinhold E. Rau, Taxidermist on a Quest, Dies"
2006-03-23,4fd2693d8eb7c8105d820314,Obituary; Biography,"Gene Scott, 68, Publisher of Tennis Week"
2006-03-24,4fd254838eb7c8105d7fb892,Obituary; Biography,"Paul A. Flaherty, a Developer of Web Indexing, Dies at 42"
2006-03-24,4fd278308eb7c8105d839f2c,Obituary; Biography,"Anselmo Colzani, 87, Baritone Who Was a Fixture at the Met"
2006-03-24,4fd267198eb7c8105d81c971,Obituary; Biography,"Dr. James H. Schwartz, 73; Studied the Basis of Memory"
2006-03-24,4fd250998eb7c8105d7f416e,Obituary; Biography,"Philip B. Kunhardt Jr., 78, Writer and Producer of Documentaries"
2006-03-25,4fd24fdc8eb7c8105d7f339e,Obituary; Biography,"Pío Leyva, 88, Cuban Singer For the Buena Vista Social Club"
2006-03-25,4fd2aec08eb7c8105d89cce6,Obituary; Biography,"Sarah Caldwell, Indomitable Director of the Opera Company of Boston, Dies at 82"
2006-03-25,4fd2ab818eb7c8105d898696,Obituary; Biography,"Desmond T. Doss, 87, Heroic War Objector"
2006-03-26,4fd26ab18eb7c8105d82232a,Obituary; Biography,"Nena O'Neill, 82, an Author Of 'Open Marriage,' Is Dead"
2006-03-26,4fd2693d8eb7c8105d820352,Obituary; Biography,"Buck Owens, Country Singer, Dies at 76"
2006-03-26,4fd254848eb7c8105d7fb8eb,Obituary; Biography,"Hans W. Singer, 95, Creator Of U.N. Development Program"
2006-03-27,4fd278308eb7c8105d839f62,Obituary; Biography,"Richard Fleischer, Director of Popular Films, Is Dead at 89"
2006-03-27,4fd2ab828eb7c8105d89870b,Obituary; Biography,"J. Glenn Beall Jr., 78, Former Senator and Insurance Executive"
2006-03-27,4fd2693d8eb7c8105d82035d,Obituary; Biography,"Robin Coombs, 85, Inventor Of a Diagnostic Blood Test"
2006-03-27,4fd2aec08eb7c8105d89ccfc,Obituary; Biography,"Leon Daniel; U.P.I. Correspondent, 74"
2006-03-28,4fd26ab18eb7c8105d82236e,Obituary; Biography,"Cindy Walker, 87, a Writer Of Heartfelt Country Songs"
2006-03-28,4fd2693d8eb7c8105d82036c,Obituary; Biography,"Stanislaw Lem, 84, Author Of Science Fiction Classics"
2006-03-28,4fd24fdd8eb7c8105d7f33e2,Obituary; Biography,"Lyn Nofziger, 81, Irreverent Adviser to Reagan, Is Dead"
2006-03-28,4fd278308eb7c8105d839f70,Obituary; Biography,"Erma Ora James Byrd, 88"
2006-03-29,4fd2509a8eb7c8105d7f4236,Obituary; Biography,"Alfredo Silipigni, 74, Who Founded An Opera Company"
2006-03-29,54b3543838f0d82eb90f0e06,Obituary,"Robert W. Miller, 84, Who Studied A-Bomb Effect, Dies"
2006-03-29,4fd251e98eb7c8105d7f734b,Obituary; Biography,"Leslie MacMitchell, 85, Miler Who Led U.S. Field in Early 40's"
2006-03-29,4fd2879a8eb7c8105d8595db,Obituary,"Dan Curtis, Producer of 'Winds of War' TV Series, Dies at 78"
2006-03-29,4fd2693e8eb7c8105d820376,Obituary; Biography,"Caspar W. Weinberger, Who Served 3 Republican Presidents, Is Dead at 88"
2006-03-29,4fd2ab828eb7c8105d898753,Obituary,"Ken Kaess, 51, Led Ad Agency"
2006-03-29,4fd2ab828eb7c8105d898750,Obituary; Biography,"Nikki Sudden, 49, Punk Rocker"
2006-03-30,54b3548938f0d82eb90f0e10,Obituary,"Doris Muscatine, 80, Writer on California Wine and Food, Dies"
2006-03-30,4fd26ab18eb7c8105d82239e,Obituary; Biography,"Eugene Landy, Therapist to Beach Boys' Leader, Dies at 71"
2006-03-30,4fd251e98eb7c8105d7f735e,Obituary; Biography,"Denis Twitchett, 80, Scholar Who Created 'History of China'"
2006-03-31,54b355d538f0d82eb90f0e3e,Obituary,Pierre Clostermann Dies at 85; Ace French Pilot in World War II
2006-03-31,4fd2ab828eb7c8105d8987af,Obituary; Biography,"John McGahern, Chronicler of Irish Rural Life, Dies at 71"
2006-03-31,4fd26ab18eb7c8105d8223cf,Obituary; Biography,"Ian Hamilton Finlay, 80, Poet and Conceptual Artist"
2006-03-31,4fd2671a8eb7c8105d81ca34,Obituary; Biography,"Pro Hart -- Australian artist, 77"
2006-04-01,4fd2702a8eb7c8105d82b24a,Obituary,"Stella Snead, 96, Painter and Photographer"
2006-04-01,4fd254848eb7c8105d7fb980,Obituary,"Britt Lomond -- Actor, 80"
2006-04-01,54b357c038f0d82eb90f0e8e,Obituary,"Bernard Siegan, 81, Legal Scholar and Reagan Nominee, Dies"
2006-04-01,54b3572838f0d82eb90f0e78,Obituary,E. S. Anderson Dies at 94; Cautioned on Antibiotics
2006-04-02,4fd254858eb7c8105d7fb9dc,Obituary; Biography,"Stephen Procuniar, 60, SoHo Artist"
2006-04-02,4fd2879a8eb7c8105d85961c,Obituary; Biography,"Matt Kennedy, 101, Dies; Stalwart of Coney Island"
2006-04-03,54b358d738f0d82eb90f0eb1,Obituary,"Caleb Foote, Law Professor and Pacifist Organizer, 88, Dies"
2006-04-03,4fd26ab28eb7c8105d82247d,Obituary; Biography,"Jackie McLean, Jazz Saxophonist and Mentor, Dies at 74"
2006-04-03,4fd254858eb7c8105d7fba00,Obituary; Biography,"Red Hickey, 89, Coach of 49ers; Introduced Shotgun to the N.F.L."
2006-04-04,4fd2aec18eb7c8105d89cd76,Obituary; Biography,"Henry Farrell, 85, the Author Of 'Baby Jane' and Grim Tales"
2006-04-04,4fd2702b8eb7c8105d82b27f,Obituary; Biography,"Barry Bingham Jr., Louisville Publisher, Is Dead at 72"
2006-04-04,4fd254858eb7c8105d7fba1f,Obituary; Biography,"Doris W. Jones, 92, Ballet Dancer Who Founded School for Blacks"
2006-04-05,54b35bd838f0d82eb90f0f0c,Obituary,"Stig Wennerstrom, Soviet Spy, 99, Dies"
2006-04-05,4fd2ab838eb7c8105d898835,Obituary; Biography,"Don Alias, 66, Percussionist And Sideman"
2006-04-05,4fd2ab838eb7c8105d898834,Obituary; Biography,"Gloria Monty, 84, Producer Who Resuscitated 'General Hospital'"
2006-04-05,4fd254858eb7c8105d7fba48,Obituary; Biography,"Nina von Stauffenberg; Widow, 92, of Rebel Nazi Officer"
2006-04-05,4fd278318eb7c8105d83a03e,Obituary; Biography,"Belle Zeck, 87, Prosecutor at Nuremberg"
2006-04-06,4fd2509b8eb7c8105d7f439a,Obituary; Biography,"Gene Pitney, Who Sang of 60's Teenage Pathos, Dies at 65"
2006-04-06,54b35dc138f0d82eb90f0f47,Obituary,"George Brown, Pioneer Black Official, Dies at 79"
2006-04-06,54b35d6f38f0d82eb90f0f40,Obituary,"Michael McGoldrick, 64, Activist in Ulster, Dies"
2006-04-07,4fd2702b8eb7c8105d82b2bc,Obituary,"Marshall Goldberg, 88; Led 2 Teams to Football Titles"
2006-04-07,4fd278318eb7c8105d83a088,Obituary,"Abdul-Salam Ojeili, Syrian Novelist, 88"
2006-04-07,4fd2702b8eb7c8105d82b2bd,Obituary,"Rudolf Vrba, 81, Auschwitz Witness, Dies"
2006-04-08,4fd254868eb7c8105d7fbaaf,Obituary,"Frederick B. Williams, 66, Bold Moral Voice in Harlem"
2006-04-08,4fd254868eb7c8105d7fbaae,Obituary,"Charles L. Schepens, Eye Researcher, Dies at 94"
2006-04-08,4fd2509c8eb7c8105d7f43e8,Obituary,"Maggie Dixon, 28, Who Led Army Women to Tournament"
2006-04-09,4fd278328eb7c8105d83a0de,Obituary; Biography,"J. B. Fuqua, 87, Entrepreneur Who Gave Millions to Duke U."
2006-04-11,4fd254878eb7c8105d7fbb3c,Obituary; Biography,"Vilgot Sjoman, Filmmaker Without Taboos, Dies at 81"
2006-04-12,4fd2693e8eb7c8105d8203e2,Obituary; Biography,"Bobbie Nudie, Purveyor of Glitter, Dies at 92"
2006-04-12,4fd2aec28eb7c8105d89ce14,Obituary; Biography,"Billy Hitchcock, 89, Baseball Veteran"
2006-04-12,4fd278328eb7c8105d83a125,Obituary; Biography,"Leslie Norris, 84, Poet Writing on Nature"
2006-04-13,4fd278328eb7c8105d83a142,Obituary; Biography,"June Pointer, Singer With the Pointer Sisters, Dies at 52"
2006-04-13,54b366c538f0d82eb90f1062,Obituary,"Fred Christensen, 84, U.S. Ace in Europe in World War II, Dies "
2006-04-13,4fd2671a8eb7c8105d81ca82,Obituary; Biography,"Rajkumar, 77, Movie Star Beloved In India"
2006-04-13,4fd2693e8eb7c8105d8203e6,Obituary; Biography,"Richard Pearlman, 68, Chicago Lyric Opera Director and Trainer"
2006-04-13,4fd278338eb7c8105d83a14c,Obituary; Biography,Rev. William Sloane Coffin Dies at 81; Fought for Civil Rights and Against a War
2006-04-14,4fd254878eb7c8105d7fbbac,Obituary,"Gwin J. Kolb, 86, Authority On Samuel Johnson's Works"
2006-04-14,54b3677238f0d82eb90f107b,Obituary,"Frank Gibney, 81, Writer and Authority on Asia, Dies"
2006-04-14,4fd2879b8eb7c8105d8596ae,Obituary,"Frederick H. Pough, Writer of Gem Guide, Dies at 99"
2006-04-15,4fd278338eb7c8105d83a172,Obituary; Biography,"Dr. Paulina F. Kernberg, Child Psychiatrist, Dies at 71"
2006-04-15,4fd2aec28eb7c8105d89ce51,Obituary; Biography,"Francis L. Kellogg, Diplomat And Prominent Socialite, 89"
2006-04-15,54b3698738f0d82eb90f10c1,Obituary,"Mahmut Bakalli, Kosovo Leader, Is Dead at 70"
2006-04-17,4fd26ab58eb7c8105d822776,Obituary; Biography,"Peter F. Karches, 54, Spent 25 Years at Morgan Stanley"
2006-04-17,54b36b5138f0d82eb90f10f8,Obituary,Walter Ristow Dies at 97; Populist Curator of Maps
2006-04-18,4fd2702c8eb7c8105d82b363,Obituary,"Louise Smith, 89, First Woman in International Motorsports Hall of Fame"
2006-04-18,4fd2879c8eb7c8105d8596ef,Obituary,"Rabbi Arthur Hertzberg, Outspoken Scholar and Civil Rights Advocate, Is Dead at 84"
2006-04-18,4fd2702c8eb7c8105d82b35f,Obituary,"Philip J. Hyde, 84, Conservation Photographer, Dies"
2006-04-18,54b36cb938f0d82eb90f1124,Obituary,"Rudolf Slansky, 71, Czech Ambassador, Is Dead"
2006-04-18,52b8a90338f0d86bcb2a6798,Obituary,"Walter Clyde Pearson, 77, The Father of Freeze-Out Poker"
2006-04-19,4fd2ab848eb7c8105d898980,Obituary; Biography,"Richard Eckersley, 65, Graphic Designer, Dies"
2006-04-19,4fd278338eb7c8105d83a205,Obituary; Biography,"Rabbi Arthur Hertzberg, Scholar and Blunt Advocate For Civil Rights, Dies at 84"
2006-04-19,4fd26ab68eb7c8105d8227cb,Obituary; Biography,"Philip J. Hyde, 84, Conservation Photographer"
2006-04-20,4fd278348eb7c8105d83a214,Obituary; Biography,"Warren Platner, Designer, Is Dead at 86"
2006-04-20,4fd278348eb7c8105d83a215,Obituary; Biography,"Dr. Lynn Allan Smaha, 63; Saw Bad Habits as Heart Risk"
2006-04-20,4fd278348eb7c8105d83a218,Obituary; Biography,"Seymour St. John, 94, Leader Of Choate School for 26 Years"
2006-04-21,54b370c038f0d82eb90f1198,Obituary,"Eberhardt Rechtin, 80, Space-Signals Leader, Is Dead"
2006-04-21,4fd254888eb7c8105d7fbcce,Obituary; Biography,"Dennis Duggan, 78, a New York Byline for Generations"
2006-04-21,4fd2509e8eb7c8105d7f4629,Obituary; Biography,"Scott Crossfield, Fabled Test Pilot, Dies at 85"
2006-04-22,4fd254888eb7c8105d7fbcf6,Obituary; Biography,"Elaine Young, 71, a Broker Of Real Estate for the Stars"
2006-04-22,4fd278348eb7c8105d83a251,Obituary; Biography,"Robert Wegman, 87, Leader In Supermarket Innovations"
2006-04-22,52b8a90a38f0d86bcb2a679c,Obituary; Biography,"Scott Brazil, 50, a TV Producer Whose Credits Included 'The Shield'"
2006-04-22,54b3722438f0d82eb90f11c6,Obituary,"Ellen Kuzwayo, Anti-Apartheid Crusader, Dies at 91"
2006-04-22,4fd2509e8eb7c8105d7f464b,Obituary; Biography,"Morton Freedgood, 93, Author Who Specialized in Crime Fiction"
2006-04-23,4fd2509f8eb7c8105d7f4699,Obituary; Biography,"Denise C. Morgan, 41, Lawyer In New York School Equity Suit"
2006-04-23,4fd26ab78eb7c8105d8228a0,Obituary; Biography,"George C. Minden, 85, Dies; Led a Cold War of Words"
2006-04-24,54b3747438f0d82eb90f120d,Obituary,"Dr. Tom Ferguson, Who Urged Self-Education, Dies at 62 "
2006-04-24,4fd2ab858eb7c8105d898a07,Obituary; Biography,"Alexis Bespaloff, 71, Witty and Wise Guide to Wine's Golden Age"
2006-04-25,4fd2ab858eb7c8105d898a18,Obituary; Biography,"William Gottlieb, 89, Jazz Photographer"
2006-04-25,4fd2aec38eb7c8105d89cf36,Obituary; Biography,"Alida Valli, 84, Film Actress Memorable in 'Third Man'"
2006-04-25,4fd278348eb7c8105d83a2d5,Obituary; Biography,Rabbi Moses Teitelbaum Is Dead at 91
2006-04-26,4fd254898eb7c8105d7fbda7,Obituary; Biography,"Phil Walden, 66, Promoter of Southern Rock"
2006-04-26,4fd2702d8eb7c8105d82b3f0,Obituary; Biography,"Bonnie Owens, 76, Country Singer"
2006-04-26,54b3772838f0d82eb90f1268,Obituary,"Edward M. Davis, 89, Ex-Police Chief, Dies"
2006-04-26,54b3773638f0d82eb90f126a,Obituary,"Robert Carleson, 75, Reagan Assistant on Welfare Policy, Dies"
2006-04-26,54b3779b38f0d82eb90f1278,Obituary,"Jane Jacobs, Social Critic Who Redefined and Championed Cities, Is Dead at 89"
2006-04-27,4fd278348eb7c8105d83a302,Obituary; Biography,"Fausto Vitello, 59, Is Dead; Made Skateboarding Gnarly"
2006-04-27,54b378f738f0d82eb90f129c,Obituary,"Yuval Neeman, 80, a Physicist Who Helped Israel Enter Space, Is Dead"
2006-04-28,4fd2879d8eb7c8105d85977a,Obituary,"Alice Fiske, 88, Shelter Islander Who Dug Up History in the Yard"
2006-04-28,4fd2879d8eb7c8105d85977b,Obituary; Biography,"Alexander Trowbridge, 76, Ex-Secretary of Commerce, Dies"
2006-04-28,4fd278358eb7c8105d83a323,Obituary; Biography,"Howard A. Newman, 85, Industrialist and Investor Friend of Buffett"
2006-04-29,4fd2ab868eb7c8105d898a8b,Obituary; Biography,"Steve Howe, 48, Pitcher Who Battled Addiction, Dies"
2006-04-29,4fd26ab88eb7c8105d8229ba,Obituary; Biography,"Nadia Chilkovsky Nahumck, 98, Dancer"
2006-04-30,54b37e7338f0d82eb90f1357,News,"Wolfgang Unzicker, German Chess Master, Dies at 80"
2006-04-30,54b37f3238f0d82eb90f136f,Obituary,"John Kenneth Galbraith, 97, Dies; Economist Held a Mirror to Society"
2006-05-01,54b380cf38f0d82eb90f13a4,Obituary,"Pramoedya Ananta Toer, 81, Indonesian Novelist, Dies"
2006-05-01,54b3813b38f0d82eb90f13ad,Obituary,"James Swindal, 88, Pilot of Kennedy's Presidential Plane, Dies"
2006-05-01,54b380da38f0d82eb90f13a6,Obituary,Bill Kirschner Is Dead at 87; Developed Fiberglass Ski
